  0.807  0.002 0.2017E+06  381.8     0.1557E+06  290.6      7032.      260.6    
  0.810  0.002 0.2009E+06  380.3     0.1558E+06  290.6      6933.      230.8    
  0.808  0.002 0.2144E+06  399.4     0.1655E+06  300.8      7600.      206.8    
  0.813  0.002 0.2135E+06  398.6     0.1654E+06  300.6      8103.      246.9    
  0.811  0.002 0.2142E+06  399.7     0.1660E+06  301.4      7788.      210.8    
  0.810  0.002 0.2147E+06  401.4     0.1658E+06  301.1      8222.      272.9    
  0.819  0.002 0.4546E+06  868.4     0.3522E+06  648.3     0.1988E+05  535.2    
  0.821  0.003 0.4561E+06  870.8     0.3525E+06  648.2     0.2210E+05  920.9    
  0.816  0.002 0.4568E+06  872.0     0.3529E+06  648.9     0.2010E+05  574.3    
  0.825  0.005 0.4559E+06  870.0     0.3523E+06  649.6     0.2381E+05  1612.    
  0.825  0.003 0.2368E+06  503.9     0.1824E+06  364.4     0.1305E+05  442.0    
  0.826  0.003 0.2359E+06  500.6     0.1823E+06  363.4     0.1259E+05  378.4    
  0.823  0.002 0.2362E+06  498.7     0.1821E+06  362.1     0.1231E+05  338.6    
  0.828  0.003 0.2355E+06  501.2     0.1826E+06  363.9     0.1250E+05  385.9    
  0.840  0.004 0.4705E+06  1028.     0.3643E+06  754.8     0.3074E+05  1285.    
  0.838  0.003 0.4709E+06  1028.     0.3652E+06  755.9     0.2951E+05  1102.    
  0.841  0.006 0.4702E+06  1027.     0.3635E+06  749.6     0.3217E+05  2122.    
  0.831  0.003 0.4706E+06  1029.     0.3639E+06  750.6     0.2735E+05  1061.    
  0.847  0.004 0.6490E+06  1435.     0.5027E+06  1056.     0.4698E+05  1776.    
  0.843  0.003 0.6461E+06  1422.     0.5004E+06  1050.     0.4423E+05  1335.    
  0.855  0.004 0.6439E+06  1414.     0.5023E+06  1053.     0.4840E+05  1785.    
  0.850  0.005 0.6467E+06  1425.     0.5013E+06  1052.     0.4868E+05  2493.    
  0.857  0.005 0.8111E+06  1801.     0.6269E+06  1326.     0.6816E+05  3229.    
  0.856  0.004 0.8102E+06  1797.     0.6267E+06  1322.     0.6644E+05  1914.    
  0.859  0.004 0.8075E+06  1793.     0.6292E+06  1332.     0.6477E+05  2091.    
  0.853  0.004 0.8081E+06  1793.     0.6244E+06  1320.     0.6513E+05  2149.    
  0.871  0.004 0.3956E+06  731.0     0.3080E+06  535.0     0.3666E+05  1025.    
  0.874  0.005 0.3956E+06  729.3     0.3069E+06  534.3     0.3872E+05  1467.    
  0.870  0.005 0.3965E+06  733.4     0.3074E+06  534.8     0.3746E+05  1376.    
  0.870  0.004 0.3957E+06  727.5     0.3085E+06  538.5     0.3573E+05  1006.    
  0.881  0.004 0.2942E+06  474.4     0.2297E+06  348.8     0.2946E+05  784.6    
  0.875  0.003 0.2948E+06  473.8     0.2294E+06  348.9     0.2859E+05  720.7    
  0.878  0.004 0.2942E+06  471.6     0.2294E+06  348.2     0.2898E+05  830.5    
  0.877  0.004 0.2947E+06  474.8     0.2298E+06  349.3     0.2874E+05  743.8    
