  0.982  0.005 0.7254E-08 0.7311E-11 0.5922E-08 0.5930E-11 0.1200E-08 0.2511E-10
  0.989  0.005 0.7249E-08 0.7310E-11 0.5938E-08 0.5944E-11 0.1231E-08 0.2661E-10
  0.983  0.006 0.7257E-08 0.7321E-11 0.5930E-08 0.5941E-11 0.1207E-08 0.3038E-10
  1.030  0.008 0.8962E-09 0.1196E-11 0.7264E-09 0.9606E-12 0.1967E-09 0.5216E-11
  1.019  0.007 0.8959E-09 0.1195E-11 0.7254E-09 0.9553E-12 0.1877E-09 0.4469E-11
  1.016  0.007 0.8960E-09 0.1195E-11 0.7268E-09 0.9571E-12 0.1837E-09 0.4231E-11
  1.032  0.009 0.8938E-09 0.1196E-11 0.7279E-09 0.9589E-12 0.1948E-09 0.5631E-11
  0.771  0.002 0.1027E-03 0.2059E-06 0.7704E-04 0.1548E-06 0.2119E-05 0.6721E-07
    NaN    NaN 0.1027E-03 0.2063E-06 0.7730E-04 0.1552E-06        NaN        NaN
  0.778  0.002 0.1024E-03 0.2057E-06 0.7743E-04 0.1554E-06 0.2217E-05 0.7822E-07
    NaN    NaN 0.1024E-03 0.2056E-06 0.7745E-04 0.1556E-06        NaN        NaN
  0.868  0.002 0.1383E-04 0.1873E-07 0.1125E-04 0.1552E-07 0.7603E-06 0.2045E-07
  0.873  0.002 0.1378E-04 0.1869E-07 0.1128E-04 0.1554E-07 0.7498E-06 0.2110E-07
  0.870  0.002 0.1384E-04 0.1871E-07 0.1129E-04 0.1557E-07 0.7557E-06 0.2022E-07
  0.871  0.002 0.1381E-04 0.1869E-07 0.1126E-04 0.1553E-07 0.7652E-06 0.2115E-07
    NaN    NaN 0.7227E-05 0.9556E-08 0.5929E-05 0.7948E-08        NaN        NaN
  0.882  0.002 0.7230E-05 0.9562E-08 0.5948E-05 0.7949E-08 0.4295E-06 0.9737E-08
  0.881  0.002 0.7218E-05 0.9563E-08 0.5921E-05 0.7938E-08 0.4382E-06 0.1180E-07
  0.884  0.002 0.7227E-05 0.9557E-08 0.5953E-05 0.7954E-08 0.4374E-06 0.1109E-07
  0.887  0.002 0.3788E-05 0.4958E-08 0.3124E-05 0.4115E-08 0.2369E-06 0.6143E-08
  0.886  0.002 0.3790E-05 0.4959E-08 0.3123E-05 0.4113E-08 0.2369E-06 0.6211E-08
  0.891  0.002 0.3785E-05 0.4951E-08 0.3132E-05 0.4129E-08 0.2396E-06 0.5662E-08
  0.889  0.002 0.3785E-05 0.4959E-08 0.3130E-05 0.4126E-08 0.2350E-06 0.5597E-08
  0.892  0.003 0.3072E-05 0.4019E-08 0.2540E-05 0.3334E-08 0.1989E-06 0.5918E-08
  0.894  0.003 0.3068E-05 0.4010E-08 0.2543E-05 0.3340E-08 0.1987E-06 0.5544E-08
  0.892  0.002 0.3070E-05 0.4009E-08 0.2544E-05 0.3343E-08 0.1957E-06 0.4588E-08
  0.893  0.002 0.3064E-05 0.4001E-08 0.2545E-05 0.3343E-08 0.1914E-06 0.4017E-08
  0.892  0.002 0.5790E-06 0.7480E-09 0.4793E-06 0.6212E-09 0.3743E-07 0.9231E-09
  0.898  0.002 0.5774E-06 0.7451E-09 0.4798E-06 0.6221E-09 0.3878E-07 0.9684E-09
  0.897  0.003 0.5783E-06 0.7473E-09 0.4787E-06 0.6204E-09 0.3998E-07 0.1383E-08
  0.899  0.003 0.5760E-06 0.7443E-09 0.4793E-06 0.6204E-09 0.3867E-07 0.9762E-09
  0.899  0.003 0.4903E-06 0.6320E-09 0.4059E-06 0.5244E-09 0.3498E-07 0.9573E-09
  0.894  0.002 0.4905E-06 0.6317E-09 0.4060E-06 0.5244E-09 0.3275E-07 0.8153E-09
  0.900  0.003 0.4901E-06 0.6312E-09 0.4064E-06 0.5256E-09 0.3477E-07 0.1007E-08
